kilavuz_kodu,yil,universite_adi,birim_adi,2024_gerceklesen_siralama,2025_gerceklesen_siralama,2026_tahmini_siralama,2026_guven_alt_sinir,2026_guven_ust_sinir,tahmini_siralama_degisimi
104590157,2025,GİRESUN ÜNİVERSİTESİ,Turizm İşletmeciliği,1204263.0,1069302.0,1058613,807300,1213031,10689.0
104590158,2025,GİRESUN ÜNİVERSİTESİ,Diş Hekimliği,43279.0,35517.0,38120,33914,195964,-2603.0
104590159,2025,GİRESUN ÜNİVERSİTESİ,İngilizce Öğretmenliği,22941.0,20301.0,22023,16551,175198,-1722.0
104590169,2025,GİRESUN ÜNİVERSİTESİ,Grafik Tasarımı,562453.0,629086.0,514915,416430,689745,114171.0
104590176,2025,GİRESUN ÜNİVERSİTESİ,Tıbbi Dokümantasyon ve Sekreterlik,737836.0,630246.0,629924,521396,711097,322.0
104590183,2025,GİRESUN ÜNİVERSİTESİ,Sosyal Güvenlik,1770488.0,1593690.0,1515457,1037729,1629414,78233.0
104590190,2025,GİRESUN ÜNİVERSİTESİ,Elektrik,1427357.0,1144963.0,1177453,881374,1414480,-32490.0
104590197,2025,GİRESUN ÜNİVERSİTESİ,Elektronik Teknolojisi,1585893.0,1336158.0,1322406,943107,1518979,13752.0
104590204,2025,GİRESUN ÜNİVERSİTESİ,Fındık Eksperliği,1915571.0,1652982.0,1689999,1054291,1791628,-37017.0
104590211,2025,GİRESUN ÜNİVERSİTESİ,Makine,1505807.0,1224225.0,1276639,922362,1451777,-52414.0
104590218,2025,GİRESUN ÜNİVERSİTESİ,Tekstil Teknolojisi,1945865.0,1728917.0,1693807,1054135,1765124,35110.0
104590225,2025,GİRESUN ÜNİVERSİTESİ,Bankacılık ve Sigortacılık,1463990.0,1003461.0,1007301,802259,1335450,-3840.0
104590239,2025,GİRESUN ÜNİVERSİTESİ,Büro Yönetimi ve Yönetici Asistanlığı,1503541.0,1024135.0,1115270,860347,1467283,-91135.0
104590246,2025,GİRESUN ÜNİVERSİTESİ,Halkla İlişkiler ve Tanıtım,1795936.0,1443836.0,1550736,1023209,1679700,-106900.0
104590267,2025,GİRESUN ÜNİVERSİTESİ,İşletme Yönetimi,1761643.0,1323812.0,1350905,986546,1595531,-27093.0
104590274,2025,GİRESUN ÜNİVERSİTESİ,Mimari Restorasyon,1818064.0,1431890.0,1443868,978070,1599113,-11978.0
104590281,2025,GİRESUN ÜNİVERSİTESİ,Moda Tasarımı,1658243.0,1398364.0,1446345,995918,1591671,-47981.0
104590288,2025,GİRESUN ÜNİVERSİTESİ,Muhasebe ve Vergi Uygulamaları,1680354.0,1203742.0,1209688,929571,1454123,-5946.0
104590316,2025,GİRESUN ÜNİVERSİTESİ,Turizm ve Seyahat Hizmetleri,1808412.0,1354059.0,1359834,947803,1560699,-5775.0
104590323,2025,GİRESUN ÜNİVERSİTESİ,Bankacılık ve Sigortacılık,1937723.0,1520907.0,1529505,1002616,1694339,-8598.0
104590330,2025,GİRESUN ÜNİVERSİTESİ,Bilişim Güvenliği Teknolojisi,1658828.0,1486731.0,1442859,976231,1551074,43872.0
104590337,2025,GİRESUN ÜNİVERSİTESİ,Elektrik,1727368.0,1439258.0,1469839,1013332,1615444,-30581.0
104590344,2025,GİRESUN ÜNİVERSİTESİ,Gıda Teknolojisi,1871256.0,1591553.0,1574018,1041329,1649936,17535.0
104590351,2025,GİRESUN ÜNİVERSİTESİ,Halkla İlişkiler ve Tanıtım,1937439.0,1683210.0,1691916,1054012,1783402,-8706.0
104590358,2025,GİRESUN ÜNİVERSİTESİ,İç Mekan Tasarımı,1929361.0,1612931.0,1650631,1017940,1726888,-37700.0
104590365,2025,GİRESUN ÜNİVERSİTESİ,İnsan Kaynakları Yönetimi,1883585.0,1543455.0,1557706,1022846,1661151,-14251.0
104590379,2025,GİRESUN ÜNİVERSİTESİ,Mimari Restorasyon,1985501.0,1724634.0,1719114,1115382,1768374,5520.0
104590386,2025,GİRESUN ÜNİVERSİTESİ,Moda Tasarımı,1845234.0,1656974.0,1628525,1057935,1691158,28449.0
104590400,2025,GİRESUN ÜNİVERSİTESİ,İlk ve Acil Yardım,606408.0,486691.0,486526,432046,561901,165.0
104590428,2025,GİRESUN ÜNİVERSİTESİ,Bilgisayar Programcılığı,930949.0,848693.0,857396,644742,927300,-8703.0
104590442,2025,GİRESUN ÜNİVERSİTESİ,Grafik Tasarımı,1263203.0,1126036.0,1110670,818976,1291743,15366.0
104590456,2025,GİRESUN ÜNİVERSİTESİ,Harita ve Kadastro,1407841.0,1065740.0,1028474,798734,1323303,37266.0
104590470,2025,GİRESUN ÜNİVERSİTESİ,Mahkeme Büro Hizmetleri,1206420.0,1001950.0,1008326,775485,1137683,-6376.0
104590477,2025,GİRESUN ÜNİVERSİTESİ,Bilgisayar Programcılığı (KKTC Uyruklu),1554186.0,,1363952,834070,1809997,
104590484,2025,GİRESUN ÜNİVERSİTESİ,İlahiyat,627217.0,652683.0,610699,409153,806476,41984.0
104590491,2025,GİRESUN ÜNİVERSİTESİ,İlahiyat (M.T.O.K.),621318.0,549465.0,609265,420973,831019,-59800.0
104710063,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Halkla İlişkiler ve Tanıtım,957829.0,764198.0,752606,589733,996699,11592.0
104710072,2025,GÜMÜŞHANE ÜNİVERSİTESİ,İktisat,1347142.0,1003130.0,1167781,823657,1295288,-164651.0
104710081,2025,GÜMÜŞHANE ÜNİVERSİTESİ,İşletme,1215071.0,904558.0,1008812,755576,1178264,-104254.0
104710151,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,1222745.0,965025.0,999770,767576,1134340,-34745.0
104710196,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Türk Dili ve Edebiyatı,538662.0,567648.0,576265,398781,811002,-8617.0
104710203,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Tarih,705391.0,714847.0,683841,503638,962791,31006.0
104710248,2025,GÜMÜŞHANE ÜNİVERSİTESİ,İlahiyat,778952.0,889017.0,699894,523483,927583,189123.0
104710266,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Maliye,1193364.0,914437.0,986323,769330,1129446,-71886.0
104710275,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Felsefe,1310356.0,1238830.0,1199418,846151,1317460,39412.0
104710309,2025,GÜMÜŞHANE ÜNİVERSİTESİ,İnsan Kaynakları Yönetimi,1150122.0,1013536.0,1011429,769365,1172390,2107.0
104710318,2025,GÜMÜŞHANE ÜNİVERSİTESİ,"Radyo, Televizyon ve Sinema",982556.0,802372.0,799871,625112,985066,2501.0
104710327,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Sosyoloji,1245851.0,1151127.0,1076049,788486,1171682,75078.0
104710336,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Acil Yardım ve Afet Yönetimi,703110.0,672700.0,674199,513856,837831,-1499.0
104710345,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Beslenme ve Diyetetik,389247.0,357343.0,375435,304277,581613,-18092.0
104710354,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Hemşirelik,212188.0,182273.0,191950,158399,296840,-9677.0
104710363,2025,GÜMÜŞHANE ÜNİVERSİTESİ,İş Sağlığı ve Güvenliği,759804.0,682980.0,692161,531101,834506,-9181.0
104710372,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Sağlık Yönetimi,884784.0,714473.0,681793,585669,889989,32680.0
104710381,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Sosyal Hizmet,830491.0,599516.0,630133,500710,831336,-30617.0
104750026,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Elektrik,1589576.0,1326210.0,1329063,947893,1566905,-2853.0
104750114,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Sivil Hava Ulaştırma İşletmeciliği,1402659.0,1017333.0,1098402,851573,1436994,-81069.0
104750123,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Muhasebe ve Vergi Uygulamaları,1911927.0,1546510.0,1576872,1034679,1671620,-30362.0
104750132,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Muhasebe ve Vergi Uygulamaları,1885793.0,1593434.0,1599588,1025701,1721917,-6154.0
104750168,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Bilgisayar Programcılığı,1308176.0,1177409.0,1171308,839842,1313211,6101.0
104750177,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Bilgisayar Programcılığı,1617398.0,1464413.0,1407586,964796,1512524,56827.0
104750186,2025,GÜMÜŞHANE ÜNİVERSİTESİ,İnşaat Teknolojisi,1943513.0,1675380.0,1667469,1046713,1745683,7911.0
104750202,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Tıbbi Laboratuvar Teknikleri,707049.0,553984.0,564473,484283,682842,-10489.0
104750229,2025,GÜMÜŞHANE ÜNİVERSİTESİ,İlk ve Acil Yardım,570401.0,444046.0,450910,413253,557077,-6864.0
104750238,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Ormancılık ve Orman Ürünleri,1043413.0,861511.0,856920,735724,1043027,4591.0
104750265,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Laborant ve Veteriner Sağlık,1499467.0,1319336.0,1264919,906101,1407943,54417.0
104750283,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Mekatronik,1690675.0,1416624.0,1459750,1005007,1608671,-43126.0
104750335,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Lojistik,1955057.0,1677546.0,1724186,1084978,1783276,-46640.0
104750362,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Turizm ve Otel İşletmeciliği,1802756.0,1503394.0,1504671,1031312,1587312,-1277.0
104750371,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Bilgisayar Programcılığı,1595730.0,1487140.0,1398241,953119,1491520,88899.0
104750398,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Çocuk Gelişimi,1264639.0,1012483.0,1010570,798635,1116343,1913.0
104750414,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Ormancılık ve Orman Ürünleri,1173329.0,984899.0,905735,750927,1212495,79164.0
104750423,2025,GÜMÜŞHANE ÜNİVERSİTESİ,İç Mekan Tasarımı,1921961.0,1616614.0,1573720,989321,1709887,42894.0
104750468,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Grafik Tasarımı,1710139.0,1537108.0,1461141,987402,1591821,75967.0
104750477,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Laborant ve Veteriner Sağlık,1469789.0,1236570.0,1268251,901960,1400799,-31681.0
104750495,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Yaşlı Bakımı,1129146.0,982251.0,989762,770297,1324213,-7511.0
104750529,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Posta Hizmetleri,2033944.0,1774567.0,1773966,1131199,1807569,601.0
104750538,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Tıbbi Laboratuvar Teknikleri,812375.0,628537.0,660598,553199,757724,-32061.0
104750547,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Laboratuvar Teknolojisi,1156087.0,976060.0,979657,783218,1137654,-3597.0
104750556,2025,GÜMÜŞHANE ÜNİVERSİTESİ,"Elektrik Enerjisi Üretim, İletim ve Dağıtımı",1746677.0,1534080.0,1530188,1010556,1670740,3892.0
104750565,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Fizyoterapi,799371.0,675797.0,648582,543979,739661,27215.0
104790017,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Acil Yardım ve Afet Yönetimi,636327.0,621424.0,608144,488273,767510,13280.0
104790018,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Diyaliz,776009.0,640530.0,642190,559177,771772,-1660.0
104790020,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Sosyal Güvenlik,1903264.0,1638190.0,1676882,1050585,1766472,-38692.0
104790022,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Sivil Havacılık Kabin Hizmetleri,1055035.0,878972.0,942881,750926,1135443,-63909.0
104790024,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Aşçılık,1481741.0,1280458.0,1279963,909909,1407323,495.0
104790027,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Sosyal Hizmetler,1574455.0,1195994.0,1180453,880426,1373587,15541.0
104790030,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,277364.0,255311.0,259935,193060,418991,-4624.0
104790031,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Turizm Rehberliği,95752.0,81832.0,91232,79666,354617,-9400.0
104790032,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Gazetecilik,1012088.0,853583.0,841177,641251,1016675,12406.0
104790034,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Uluslararası İlişkiler,1215836.0,984778.0,994351,770876,1139204,-9573.0
104790041,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Psikoloji,147120.0,156467.0,148773,113269,267306,7694.0
104790044,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Coğrafi Bilgi Sistemleri,1932950.0,1690542.0,1687848,1079222,1752617,2694.0
104790045,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Tapu ve Kadastro,1574201.0,1300752.0,1347740,952839,1505640,-46988.0
104790046,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Sivil Savunma ve İtfaiyecilik,1256309.0,1024498.0,1082303,815578,1296382,-57805.0
104790047,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Sağlık Kurumları İşletmeciliği,1720944.0,1273291.0,1309635,958256,1541200,-36344.0
104790051,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Özel Güvenlik ve Koruma,1701991.0,1519540.0,1476881,1010023,1609107,42659.0
104790054,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Acil Durum ve Afet Yönetimi,1087000.0,977403.0,978199,766768,1062461,-796.0
104790055,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Gıda Kalite Kontrolü ve Analizi,1979163.0,1748644.0,1740765,1117704,1799790,7879.0
104790057,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Elektronik Teknolojisi,1822308.0,1563984.0,1598984,1044744,1687629,-35000.0
104790058,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Basım ve Yayım Teknolojileri,2148850.0,1586895.0,1837477,1147077,1870801,-250582.0
104790059,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Coğrafya,671106.0,688680.0,588215,427910,766573,100465.0
104790060,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Gastronomi ve Mutfak Sanatları,179348.0,159661.0,163199,128247,299984,-3538.0
104790061,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Havacılık Yönetimi,469226.0,355587.0,473578,326633,797280,-117991.0
104790064,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Sosyal Hizmetler,1715551.0,1349144.0,1340121,976908,1506607,9023.0
104790065,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Mimari Restorasyon,1956368.0,1663103.0,1637747,1032211,1715246,25356.0
104790066,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Ceza İnfaz ve Güvenlik Hizmetleri,1020705.0,906928.0,880278,710642,1018274,26650.0
104790068,2025,GÜMÜŞHANE ÜNİVERSİTESİ,İlahiyat (M.T.O.K.),730799.0,760435.0,727860,508016,995528,32575.0
104790070,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Yazılım Mühendisliği,268866.0,251591.0,232816,167655,397588,18775.0
104790071,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Biyomedikal Cihaz Teknolojisi,1333314.0,1125585.0,1133761,854726,1336444,-8176.0
104790072,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Madencilik Teknolojisi,1951542.0,1800593.0,1695326,1081243,1771014,105267.0
104790073,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Optisyenlik,1151853.0,925811.0,961335,755605,1080574,-35524.0
104790082,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Patoloji Laboratuvar Teknikleri,812423.0,676141.0,728317,581876,814453,-52176.0
104790096,2025,GÜMÜŞHANE ÜNİVERSİTESİ,İlk ve Acil Yardım,615515.0,501454.0,487752,434239,585274,13702.0
104790103,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Anestezi,462200.0,453360.0,411601,353861,501966,41759.0
104790117,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Çocuk Gelişimi,1440680.0,1136515.0,1107702,824234,1323503,28813.0
104790124,2025,GÜMÜŞHANE ÜNİVERSİTESİ,İngiliz Dili ve Edebiyatı (İngilizce),55166.0,48268.0,46575,43838,191863,1693.0
104790131,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Diyaliz,849117.0,691996.0,700154,594772,832220,-8158.0
104790138,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Eczane Hizmetleri,955086.0,799694.0,771412,653101,926014,28282.0
104790145,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Fizyoterapi,861474.0,720930.0,702154,590679,786156,18776.0
104790152,2025,GÜMÜŞHANE ÜNİVERSİTESİ,İlk ve Acil Yardım,636288.0,520523.0,520172,460367,581056,351.0
104790166,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Tıbbi Dokümantasyon ve Sekreterlik,801633.0,670437.0,664224,573369,751318,6213.0
104790187,2025,GÜMÜŞHANE ÜNİVERSİTESİ,Mahkeme Büro Hizmetleri,1364302.0,1082883.0,1149241,833831,1312852,-66358.0
104800535,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce),4377.0,5923.0,9920,3428,182283,-3997.0
104810017,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Diş Hekimliği,15007.0,15895.0,13419,11573,168584,2476.0
104810026,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Eczacılık,35496.0,32521.0,32337,29903,182036,184.0
104810035,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Alman Dili ve Edebiyatı,14546.0,12187.0,13767,10531,165809,-1580.0
104810044,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Amerikan Kültürü ve Edebiyatı (İngilizce),7049.0,5465.0,9624,4486,159380,-4159.0
104810053,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Arkeoloji,266673.0,242876.0,249510,179761,392552,-6634.0
104810062,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Bilgi ve Belge Yönetimi,247325.0,207416.0,208781,174059,319929,-1365.0
104810071,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Felsefe,227425.0,191028.0,177537,144677,285539,13491.0
104810089,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Fransız Dili ve Edebiyatı,13877.0,9789.0,13572,9637,165672,-3783.0
104810098,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),İngiliz Dilbilimi (İngilizce),6033.0,4739.0,9390,4009,160121,-4651.0
104810105,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),İngiliz Dili ve Edebiyatı (İngilizce),4545.0,3410.0,8943,2840,162056,-5533.0
104810141,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Psikoloji,5695.0,4871.0,9522,753,179054,-4651.0
104810159,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Sanat Tarihi,35206.0,27967.0,47817,20738,190308,-19850.0
104810168,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Sosyoloji,130337.0,103714.0,118942,92443,239858,-15228.0
104810177,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Tarih,3958.0,3557.0,10857,2434,174107,-7300.0
104810186,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Türk Dili ve Edebiyatı,12040.0,8549.0,21930,5696,176296,-13381.0
104810195,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Türk Halkbilimi,149595.0,116272.0,129819,99342,248933,-13547.0
104810202,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Almanca Öğretmenliği (Almanca),75190.0,82300.0,76090,56192,284460,6210.0
104810211,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Bilgisayar ve Öğretim Teknolojileri Öğretmenliği,189558.0,185929.0,168327,149013,269799,17602.0
104810229,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Biyoloji Öğretmenliği,235099.0,225490.0,217767,165123,337855,7723.0
104810247,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Fizik Öğretmenliği,151318.0,149963.0,165442,112284,252795,-15479.0
104810256,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Fransızca Öğretmenliği,18337.0,15520.0,16466,13824,165360,-946.0
104810265,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),İlköğretim Matematik Öğretmenliği,76169.0,93933.0,73426,54270,210571,20507.0
104810274,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),İngilizce Öğretmenliği (İngilizce),3970.0,2968.0,7691,2445,161215,-4723.0
104810283,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Kimya Öğretmenliği,199092.0,184010.0,190842,126304,298075,-6832.0
104810292,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Matematik Öğretmenliği,63617.0,58578.0,66792,43805,207289,-8214.0
104810308,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Okul Öncesi Öğretmenliği,3506.0,3529.0,10211,1138,176959,-6682.0
104810317,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Rehberlik ve Psikolojik Danışmanlık,34194.0,29540.0,34646,17007,192050,-5106.0
104810326,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Sınıf Öğretmenliği,47444.0,36287.0,44293,27095,192972,-8006.0
104810335,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Aktüerya Bilimleri,197825.0,153302.0,174161,147369,270101,-20859.0
104810344,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Biyoloji,125335.0,118204.0,111207,101527,226319,6997.0
104810353,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),İstatistik,65220.0,54996.0,55927,48237,187619,-931.0
104810362,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Kimya,109544.0,93326.0,90319,87314,214878,3007.0
104810371,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Matematik,66397.0,63528.0,61377,51062,195444,2151.0
104810389,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),İç Mimarlık ve Çevre Tasarımı,63920.0,51641.0,58370,37500,198591,-6729.0
104810405,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),İktisat,51240.0,25066.0,44516,21783,186771,-19450.0
104810414,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),İktisat (İngilizce),20752.0,9782.0,24842,5681,174769,-15060.0
104810432,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),İşletme (İngilizce),15884.0,7904.0,17452,1817,171694,-9548.0
104810441,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Maliye,96344.0,58521.0,65995,60901,207357,-7474.0
104810468,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Siyaset Bilimi ve Kamu Yönetimi (İngilizce),53995.0,31814.0,41459,28883,190468,-9645.0
104810486,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Uluslararası İlişkiler (İngilizce),27406.0,14097.0,22044,8332,174921,-7947.0
104810511,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Elektrik-Elektronik Mühendisliği (İngilizce),6310.0,6141.0,10855,5228,172774,-4714.0
104810529,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Endüstri Mühendisliği (İngilizce),13255.0,14236.0,13275,10999,178084,961.0
104810538,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Fizik Mühendisliği,74813.0,60599.0,62426,59827,195649,-1827.0
104810547,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Gıda Mühendisliği,91258.0,81919.0,83381,75734,207843,-1462.0
104810556,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Hidrojeoloji Mühendisliği,189471.0,158397.0,178163,147450,274840,-19766.0
104810565,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Jeoloji Mühendisliği,148204.0,131400.0,140078,117173,249199,-8678.0
104810574,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Kimya Mühendisliği (İngilizce),35349.0,32370.0,33337,29725,182099,-967.0
104810583,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Maden Mühendisliği (İngilizce),120472.0,103572.0,109102,94279,217388,-5530.0
104810592,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Nükleer Enerji Mühendisliği (İngilizce),58558.0,54055.0,55335,44001,190181,-1280.0
104810617,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Tıp,1935.0,1836.0,8391,1413,173282,-6555.0
104810626,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Tıp (İngilizce),1242.0,1169.0,8507,871,173309,-7338.0
104810705,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Hemşirelik,70521.0,62538.0,64981,56563,193026,-2443.0
104810714,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Fizyoterapi ve Rehabilitasyon,113099.0,110392.0,93116,84856,214290,17276.0
104810723,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Çocuk Gelişimi,119409.0,103939.0,104613,81298,217767,-674.0
104810732,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Beslenme ve Diyetetik,78957.0,79718.0,73928,61361,200660,5790.0
104810741,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Ergoterapi,133944.0,118819.0,123714,104465,233588,-4895.0
104810786,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Odyoloji,207310.0,185617.0,186782,155234,276081,-1165.0
104810802,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Dil ve Konuşma Terapisi,55156.0,46094.0,47757,43600,191914,-1663.0
104810811,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Çevre Mühendisliği (İngilizce),104706.0,88473.0,84358,84358,206265,4115.0
104810829,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),İnşaat Mühendisliği (İngilizce),70821.0,64136.0,69282,57499,200344,-5146.0
104810838,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Çağdaş Türk Lehçeleri ve Edebiyatları,103817.0,84764.0,82662,63002,222660,2102.0
104810908,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Ergoterapi (KKTC Uyruklu),167703.0,853947.0,240222,94255,710119,613725.0
104810971,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Türkçe Öğretmenliği,5232.0,9823.0,11352,1840,183422,-1529.0
104810989,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Sosyal Hizmet,184241.0,154795.0,138199,118579,258526,16596.0
104811033,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Özel Eğitim Öğretmenliği,1377.0,1118.0,7527,1241,179636,-6409.0
104811042,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Sağlık Yönetimi,193865.0,155365.0,158531,134379,269124,-3166.0
104850034,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Odyometri,402985.0,358312.0,332309,263023,424168,26003.0
104850061,2025,HACETTEPE ÜNİVERSİTESİ (ANKARA),Tıbbi Dokümantasyon ve Sekreterlik,336223.0,272648.0,288170,233662,359764,-15522.0
